id,latitude,longitude,zipcode,accommodates,bathrooms,bedrooms,beds,nightly_price,price_per_stay,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_id,host_total_listings_count,number_of_reviews,number_of_stays,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,require_guest_profile_picture,require_guest_phone_verification
19812030,32.90271,-117.14656,92126,2,1.0,1.0,1.0,75.0,150.0,100.0,10.0,1,10.0,2,1124,76460838,1.0,13,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
19812578,32.76089,-117.13506,92116,2,1.0,1.0,1.0,75.0,150.0,0.0,49.0,1,0.0,2,1125,4306203,2.0,5,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
19827758,32.82459,-117.13817,92123,2,1.0,1.0,1.0,75.0,150.0,100.0,45.0,1,0.0,2,1125,60145476,1.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
19829820,32.75427,-117.11694,92104,2,1.0,1.0,1.0,50.0,150.0,0.0,25.0,1,0.0,3,7,72805096,2.0,20,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
19928608,32.80692,-117.14306,92123,2,1.0,1.0,1.0,75.0,150.0,180.77319587628867,55.017857142857146,1,0.0,2,14,141187894,1.0,24,48,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
21027374,32.57715,-117.05972,92154,2,1.0,1.0,1.0,25.0,150.0,0.0,0.0,1,35.0,6,31,151435539,2.0,27,54,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
21096697,32.80281,-117.04996,92120,2,1.5,1.0,1.0,75.0,150.0,0.0,0.0,1,10.0,2,65,53914411,2.0,34,68,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
22251374,32.73823,-117.22441,92106,2,1.0,1.0,1.0,50.0,150.0,260.96590909090907,103.60606060606061,1,10.0,3,1125,162595982,1.0,47,94,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
22338692,32.7558,-117.05682,92115,2,1.0,1.0,1.0,50.0,150.0,0.0,10.0,1,10.0,3,60,117994739,2.0,31,62,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
22390649,32.7615,-117.07437,92115,2,1.0,1.0,1.0,75.0,150.0,0.0,50.0,2,20.0,2,365,44041013,1.0,9,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
22565947,32.75965,-117.1556,92116,2,1.0,1.0,1.0,75.0,150.0,395.0,45.0,1,5.0,2,7,53948290,2.0,79,158,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
22650843,32.71406,-117.0999,92102,2,1.0,1.0,1.0,75.0,150.0,125.0,30.0,1,10.0,2,14,127070543,2.0,42,84,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
23361007,32.71933,-117.12296,92102,2,1.0,1.0,1.0,75.0,150.0,0.0,35.0,1,0.0,2,7,3320788,1.0,78,156,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
23593155,32.7385,-117.25337,92107,2,1.0,1.0,1.0,75.0,150.0,399.5645933014354,10.0,1,0.0,2,7,44184645,1.0,93,186,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
23826192,32.64097,-117.07174,91910,2,1.0,1.0,1.0,75.0,150.0,0.0,25.0,1,0.0,2,10,31110857,1.0,19,38,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
23828647,32.72898,-117.16139,92101,2,1.0,1.0,1.0,75.0,150.0,0.0,70.0,1,0.0,2,3,9565310,1.0,4,8,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0
24245439,32.76099,-117.12568,92116,2,1.0,0.0,1.0,75.0,150.0,350.0,75.0,2,20.0,2,1125,18610415,2.0,78,156,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
24609777,32.734,-117.16244,92103,2,1.0,1.0,1.0,75.0,150.0,0.0,50.0,2,35.0,2,365,164623481,11.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
24760888,32.74622,-117.12115,92104,2,1.0,1.0,1.0,75.0,150.0,100.0,50.0,1,0.0,2,1125,187211303,1.0,73,146,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25264873,32.81447,-117.18185,92111,2,1.0,0.0,1.0,75.0,150.0,277.36,25.0,2,15.0,2,20,10193959,4.0,15,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25458700,32.70992,-117.16418,92101,2,1.0,1.0,1.0,75.0,150.0,100.0,29.0,2,100.0,2,31,134997767,4.0,24,48,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25841426,32.8333,-117.25774,92037,2,1.5,1.0,1.0,150.0,150.0,0.0,0.0,1,0.0,1,30,193752797,5.0,26,52,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
25888146,32.81326,-117.18161,92111,2,3.0,1.0,1.0,150.0,150.0,277.36,25.0,2,15.0,1,20,10193959,4.0,2,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0
26085241,32.69969,-117.07959,92114,2,1.0,0.0,1.0,75.0,150.0,250.0,20.0,2,25.0,2,1125,75995321,3.0,13,26,94.0,10.0,10.0,9.0,10.0,10.0,10.0,0,1,0,0,0
26165748,32.74682,-117.13042,92104,2,1.0,1.0,1.0,150.0,150.0,0.0,20.0,1,0.0,1,14,40604318,3.0,5,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
26326197,32.94037,-117.23659,92130,2,1.0,1.0,1.0,75.0,150.0,200.0,30.0,2,0.0,2,6,155048477,1.0,51,102,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26364979,32.74494,-117.13567,92104,2,1.0,1.0,1.0,75.0,150.0,0.0,45.0,1,10.0,2,1125,198266582,1.0,98,196,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26427036,32.78438,-117.25158,92109,2,1.0,0.0,1.0,75.0,150.0,150.0,25.0,1,0.0,2,25,3252661,16.0,69,138,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
26539462,32.69731,-117.10772,92113,2,1.0,1.0,1.0,75.0,150.0,178.69565217391303,15.0,2,25.0,2,7,54148693,1.0,13,26,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26635053,32.75368,-117.06568,92115,2,1.0,1.0,2.0,75.0,150.0,0.0,0.0,2,15.0,2,10,9176999,2.0,11,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26642381,32.73293,-117.12243,92104,2,1.0,0.0,1.0,75.0,150.0,0.0,50.0,1,0.0,2,31,135545020,1.0,13,26,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
26925772,32.80494,-117.06223,92120,2,1.5,1.0,1.0,150.0,150.0,319.7368421052632,25.0,1,0.0,1,60,202606140,3.0,18,36,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26956800,32.80457,-117.25541,92109,2,1.0,1.0,1.0,75.0,150.0,400.0,60.0,1,0.0,2,30,10076365,3.0,69,138,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26985349,32.75917,-117.10826,92116,2,1.0,1.0,1.0,150.0,150.0,245.79591836734693,67.67857142857143,1,0.0,1,1125,203028584,1.0,3,6,90.0,10.0,7.0,10.0,7.0,8.0,10.0,0,0,0,0,0
27142453,32.6371,-117.08028,91910,2,1.0,0.0,2.0,75.0,150.0,0.0,20.0,2,15.0,2,29,109357275,2.0,47,94,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0
27584308,32.9173,-117.22894,92130,2,1.0,1.0,1.0,150.0,150.0,0.0,20.0,1,10.0,1,1125,83182850,3.0,0,0,95.04651162790698,9.75968992248062,9.511627906976743,9.790697674418604,9.728682170542635,9.829457364341085,9.635658914728682,0,0,0,0,0
27828533,32.7095,-117.14974,92101,2,1.0,1.0,1.0,150.0,150.0,0.0,50.0,2,50.0,1,1125,136028389,1.0,3,6,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
28226305,32.7167,-117.1599,92101,2,1.0,1.0,1.0,50.0,150.0,254.26605504587155,15.0,1,20.0,3,21,213205633,2.0,36,72,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
28360613,32.76762,-117.11857,92116,2,1.0,1.0,1.0,75.0,150.0,150.0,40.0,1,0.0,2,1125,7705708,1.0,47,94,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
28641709,32.79782,-117.20627,92117,2,1.0,1.0,1.0,150.0,150.0,296.0,15.0,2,10.0,1,1125,49282351,1.0,3,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
29215412,32.77582,-117.05325,92115,2,1.0,1.0,1.0,150.0,150.0,0.0,25.0,1,0.0,1,7,182606502,1.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
29438437,32.74301,-117.14464,92103,2,1.0,2.0,0.0,150.0,150.0,200.0,150.0,1,40.0,1,1125,29134975,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30040879,32.71801,-117.15949,92101,2,2.0,0.0,1.0,75.0,150.0,0.0,43.0,1,0.0,2,7,113250858,5.0,51,102,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30823806,32.95005,-117.25501,92014,2,1.0,1.0,1.0,75.0,150.0,720.0,55.0,2,0.0,2,1125,133037850,5.0,7,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31223480,32.79494,-117.13417,92123,2,1.0,1.0,1.0,75.0,150.0,175.0,40.0,2,0.0,2,14,37744622,4.0,46,92,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31382921,32.72011,-117.15522,92101,2,2.0,0.0,1.0,75.0,150.0,0.0,34.0,1,0.0,2,7,220228547,4.0,47,94,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31475153,32.74053,-117.2283,92106,2,1.0,0.0,1.0,75.0,150.0,0.0,30.0,1,0.0,2,1125,15873541,1.0,31,62,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31649329,32.73969,-117.2404,92107,2,1.0,0.0,1.0,150.0,150.0,0.0,50.0,2,25.0,1,1125,74501036,1.0,29,58,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31649577,32.79455,-117.20266,92117,2,1.0,1.0,1.0,75.0,150.0,2000.0,130.0,2,25.0,2,1125,96303584,2.0,7,14,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
31931296,32.8167,-117.17863,92111,2,1.0,1.0,2.0,75.0,150.0,0.0,20.0,1,0.0,2,10,192887962,1.0,21,42,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
31964072,32.72508,-117.2314,92106,2,1.0,0.0,1.0,75.0,150.0,260.96590909090907,40.0,1,0.0,2,1125,83376000,1.0,19,38,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
32522780,32.72223,-117.15706,92101,2,2.0,0.0,1.0,75.0,150.0,0.0,34.0,1,0.0,2,7,220228547,4.0,34,68,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
32595341,32.73838,-117.12682,92104,2,1.0,0.0,2.0,75.0,150.0,0.0,35.0,1,0.0,2,1125,27668981,1.0,35,70,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
32766780,32.92796,-117.19998,92130,2,1.0,1.0,1.0,75.0,150.0,0.0,40.0,1,0.0,2,30,112938392,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
33070537,32.76733,-117.11654,92116,2,1.0,0.0,1.0,75.0,150.0,194.09774436090225,25.0,1,0.0,2,1125,21769385,1.0,26,52,95.0,10.0,8.0,10.0,10.0,10.0,9.0,0,1,0,0,0
33343265,32.74574,-117.16509,92103,2,1.5,1.0,1.0,75.0,150.0,262.25189393939394,77.92231404958677,1,0.0,2,10,24730659,1.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
33362609,32.74276,-117.2287,92107,2,1.0,1.0,1.0,75.0,150.0,0.0,15.0,1,0.0,2,3,12868737,1.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
33399330,32.71095,-117.16285,92101,2,1.0,0.0,1.0,150.0,150.0,100.0,40.0,2,40.0,1,1125,251614291,1.0,17,34,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
34090291,32.67885,-117.04569,92139,2,1.0,1.0,1.0,75.0,150.0,200.0,25.0,1,0.0,2,14,257420556,2.0,10,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
34200058,32.71815,-117.16098,92101,2,2.0,0.0,1.0,75.0,150.0,0.0,43.0,1,0.0,2,9,258203523,1.0,13,26,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
34231637,32.72127,-117.16854,92101,2,1.0,1.0,1.0,150.0,150.0,500.0,55.0,2,300.0,1,14,81135905,6.0,31,62,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
34260684,32.71513,-117.1566,92101,2,1.0,1.0,1.0,75.0,150.0,0.0,30.0,2,50.0,2,1125,193354287,5.0,7,14,86.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,0,0,0
34311967,32.70598,-117.12557,92102,2,1.0,1.0,1.0,75.0,150.0,145.0,70.0,1,0.0,2,1125,259030797,2.0,4,8,80.0,10.0,6.0,10.0,10.0,9.0,9.0,0,1,0,0,0
34511002,32.71275,-117.07641,92114,2,1.0,0.0,1.0,75.0,150.0,0.0,15.0,1,0.0,2,4,1731378,1.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
35070004,32.7179,-117.14601,92102,2,1.0,1.0,1.0,75.0,150.0,100.0,40.0,1,20.0,2,14,264184222,1.0,11,22,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
35163465,32.57202,-117.02153,92154,2,1.0,1.0,1.0,75.0,150.0,100.0,20.0,1,20.0,2,10,6152927,1.0,0,0,94.1680236861584,9.608598962194218,9.455218356772761,9.812453669384729,9.796886582653817,9.885100074128985,9.318013343217197,0,0,0,0,0
35198276,32.71154,-117.16326,92101,2,1.0,1.0,1.0,150.0,150.0,380.1363636363636,0.0,2,15.0,1,1125,214537842,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
35424564,32.85452,-117.01205,92071,2,1.5,1.0,1.0,150.0,150.0,265.27272727272725,90.12820512820512,1,0.0,1,1125,266012239,1.0,0,0,96.5,9.725,9.7,9.85,9.75,9.75,9.775,0,0,0,0,0
35546273,32.73951,-117.15522,92103,2,1.0,1.0,2.0,75.0,150.0,100.0,20.0,2,25.0,2,14,265486980,3.0,5,10,96.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,0,0,0
36069068,32.72803,-117.25099,92107,2,1.0,0.0,1.0,150.0,150.0,500.0,75.0,1,0.0,1,29,271336383,2.0,10,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
36109880,32.70562,-117.12528,92102,2,1.0,1.0,1.0,75.0,150.0,145.0,70.0,1,0.0,2,1125,259030797,2.0,4,8,85.0,8.0,9.0,10.0,10.0,9.0,8.0,0,1,0,0,0
36208582,32.71649,-117.13774,92102,2,1.0,1.0,1.0,150.0,150.0,226.95604395604394,80.9375,1,0.0,1,7,23298734,1.0,0,0,95.875,9.792763157894736,9.634868421052632,9.924342105263158,9.855263157894736,9.825657894736842,9.605263157894736,0,1,0,0,0
36342152,32.71527,-117.03422,92114,2,1.0,1.0,1.0,75.0,150.0,214.28571428571428,35.294117647058826,2,25.0,2,5,269596526,2.0,3,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
36424803,32.71852,-117.15684,92101,2,1.0,1.0,1.0,150.0,150.0,254.26605504587155,88.84166666666667,1,0.0,1,1125,10086614,1.0,0,0,93.61261261261261,9.54054054054054,9.567567567567568,9.64864864864865,9.684684684684685,9.73873873873874,9.27927927927928,0,1,0,0,0
36454051,32.76051,-117.13784,92116,2,1.0,1.0,1.0,75.0,150.0,150.0,60.0,2,30.0,2,28,84000337,0.0,3,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
36486300,32.74963,-117.13749,92104,2,1.0,1.0,1.0,75.0,150.0,100.0,0.0,1,0.0,2,27,274342383,1.0,8,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
36529967,32.76517,-117.11324,92116,2,1.0,1.0,1.0,75.0,150.0,194.09774436090225,58.678082191780824,1,0.0,2,1125,245437572,1.0,3,6,100.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
36946723,32.83969,-117.18905,92117,2,1.0,1.0,2.0,75.0,150.0,329.1333333333333,35.0,2,15.0,2,15,847642,5.0,0,0,95.64285714285714,9.773809523809524,9.642857142857142,9.916666666666666,9.916666666666666,9.607142857142858,9.654761904761905,0,0,0,0,0
37124310,32.78979,-117.19764,92110,2,1.0,1.0,4.0,150.0,150.0,296.0,90.67539267015707,1,0.0,1,2,81488180,0.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
37755364,32.7703,-117.17477,92111,2,1.0,1.0,1.0,75.0,150.0,150.0,38.0,1,10.0,2,28,285535464,0.0,0,0,95.8921568627451,9.794117647058824,9.696078431372548,9.941176470588236,9.882352941176471,9.627450980392156,9.686274509803921,0,1,0,0,0
37781383,32.7573,-117.14041,92104,2,1.0,0.0,1.0,75.0,150.0,200.0,80.0,1,0.0,2,1125,278556648,1.0,0,0,95.8855421686747,9.72289156626506,9.626506024096386,9.73939393939394,9.801204819277109,9.818181818181818,9.587878787878788,0,1,0,0,0
37804163,32.76845,-117.0803,92115,2,1.0,1.0,1.0,75.0,150.0,227.7319587628866,58.06603773584906,1,0.0,2,1125,9131572,0.0,0,0,96.0909090909091,9.747474747474747,9.545454545454545,9.86734693877551,9.848484848484848,9.76530612244898,9.673469387755102,0,0,0,0,0
18878151,32.75318,-117.24573,92107,2,1.0,1.0,1.0,149.0,149.0,300.0,100.0,1,0.0,1,75,131548125,1.0,6,12,85.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
19160204,32.76099,-117.14039,92116,2,1.0,1.0,1.0,149.0,149.0,250.0,50.0,2,0.0,1,7,133968408,1.0,97,194,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
25973230,32.74991,-117.1485,92103,2,1.0,1.0,1.0,149.0,149.0,500.0,150.0,2,225.0,1,1125,195224567,1.0,11,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
27661093,32.71196,-117.07167,92114,2,1.0,0.0,1.0,149.0,149.0,0.0,27.333333333333332,1,0.0,1,1125,49138544,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
30779289,32.70786,-117.13317,92102,2,1.0,1.0,1.0,149.0,149.0,300.0,50.0,2,50.0,1,50,110555724,9.0,23,46,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
33613945,32.70891,-117.16196,92101,2,2.0,1.0,1.0,149.0,149.0,100.0,30.0,1,10.0,1,1125,38256467,7.0,0,0,93.21621621621621,9.45045045045045,9.45945945945946,9.522522522522523,9.666666666666666,9.846846846846846,9.36936936936937,0,1,0,0,0
33746113,32.70736,-117.16242,92101,2,2.0,2.0,2.0,149.0,149.0,100.0,40.0,1,10.0,1,1125,38256467,7.0,0,0,93.21621621621621,9.45045045045045,9.45945945945946,9.522522522522523,9.666666666666666,9.846846846846846,9.36936936936937,0,1,0,0,0
34439374,32.74526,-117.24052,92107,2,1.0,0.0,1.0,149.0,149.0,500.0,59.0,1,0.0,1,1125,214307841,6.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
34566847,32.79608,-117.24986,92109,2,1.0,1.0,1.0,149.0,149.0,100.0,65.0,2,0.0,1,31,63096585,2.0,13,26,89.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
36881978,32.95144,-117.20861,92130,2,1.5,1.0,1.0,149.0,149.0,500.0,65.0,1,45.0,1,1125,3396026,5.0,0,0,95.04651162790698,9.75968992248062,9.511627906976743,9.790697674418604,9.728682170542635,9.829457364341085,9.635658914728682,0,0,0,0,0
37150525,32.74735,-117.16413,92103,2,1.0,1.0,1.0,149.0,149.0,0.0,19.0,2,0.0,1,365,507423,8.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,1,0,0,0
3593229,32.74262,-117.12846,92104,2,1.0,0.0,1.0,74.0,148.0,0.0,45.0,2,25.0,2,30,14819932,1.0,228,456,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
15532801,32.71891,-117.13007,92102,2,1.0,1.0,1.0,74.0,148.0,0.0,25.0,1,0.0,2,10,8154581,3.0,271,542,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
29282483,32.78291,-117.25301,92109,2,1.0,0.0,1.0,74.0,148.0,0.0,55.0,1,0.0,2,30,132505224,1.0,17,34,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
31226007,32.74497,-117.1769,92103,2,1.0,0.0,1.0,74.0,148.0,262.25189393939394,77.92231404958677,1,0.0,2,1125,85768645,1.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
887573,32.79171,-117.23389,92109,2,1.0,1.0,1.0,49.0,147.0,200.0,25.0,1,15.0,3,1125,4706066,1.0,69,138,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
8935707,32.84041,-117.17818,92117,2,0.0,1.0,1.0,49.0,147.0,0.0,50.0,1,25.0,3,1125,46717520,2.0,7,14,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0
9171142,32.85511,-117.24727,92037,2,1.0,1.0,0.0,147.0,147.0,0.0,0.0,1,0.0,1,1125,26954520,3.0,214,428,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,0
12874907,32.76521,-117.07839,92115,2,1.0,1.0,1.0,49.0,147.0,100.0,50.0,2,0.0,3,75,21294579,3.0,35,70,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
31495022,32.92684,-117.13328,92126,2,1.0,1.0,1.0,49.0,147.0,0.0,30.0,1,20.0,3,1125,221564503,2.0,5,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
8336899,32.80372,-117.24097,92109,2,1.0,1.0,1.0,73.0,146.0,2000.0,15.0,1,25.0,2,60,43945881,1.0,68,136,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
13625018,32.75063,-117.25125,92107,2,1.0,1.0,1.0,73.0,146.0,400.0,75.0,2,0.0,2,60,42296764,2.0,209,418,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
34438411,32.75865,-117.0905,92115,2,1.0,1.0,1.0,73.0,146.0,100.0,50.0,2,0.0,2,3,146019791,2.0,0,0,96.74358974358974,9.794871794871796,9.487179487179487,9.923076923076923,9.871794871794872,9.692307692307692,9.64102564102564,0,0,0,0,0
174015,32.78333,-117.25262,92109,2,1.0,1.0,1.0,145.0,145.0,300.0,80.0,2,40.0,1,730,831158,2.0,408,816,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,1,1
2150364,32.77894,-117.25207,92109,2,1.0,0.0,1.0,145.0,145.0,382.52668539325845,60.0,1,0.0,1,1125,10974382,2.0,137,274,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,0
5536125,32.83171,-117.28094,92037,2,1.0,1.0,1.0,145.0,145.0,700.0,85.0,2,100.0,1,1125,20769045,4.0,151,302,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
36767650,32.72255,-117.16618,92101,2,1.0,0.0,1.0,145.0,145.0,300.0,75.0,3,15.0,1,35,269528398,7.0,3,6,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
3499123,32.81063,-117.16033,92111,2,1.0,1.0,1.0,72.0,144.0,277.36,30.0,2,15.0,2,1125,17618378,12.0,8,16,90.0,10.0,9.0,10.0,10.0,8.0,9.0,0,1,0,0,0
6478435,32.80218,-117.23013,92109,2,1.0,1.0,1.0,72.0,144.0,0.0,65.0,1,25.0,2,1125,33847898,1.0,31,62,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0
18426294,32.81204,-117.16512,92111,2,1.0,1.0,1.0,72.0,144.0,0.0,10.0,2,50.0,2,29,40157936,3.0,59,118,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
19663353,32.74332,-117.16044,92103,2,1.0,1.0,1.0,72.0,144.0,100.0,19.0,1,0.0,2,1125,590540,1.0,148,296,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
20356953,32.81133,-117.16469,92111,2,1.0,1.0,1.0,72.0,144.0,0.0,0.0,2,50.0,2,29,40157936,3.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
26819358,32.70061,-117.09624,92113,2,1.5,1.0,2.0,72.0,144.0,150.0,100.0,2,55.0,2,1125,191642871,4.0,2,4,80.0,7.0,10.0,10.0,9.0,10.0,9.0,0,1,0,0,0
29233068,32.72221,-117.15578,92101,2,2.0,0.0,1.0,72.0,144.0,0.0,34.0,1,0.0,2,7,220228547,4.0,45,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
4146032,32.81855,-117.15994,92111,2,1.0,1.0,1.0,71.0,142.0,0.0,40.0,1,15.0,2,1125,17618378,12.0,136,272,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
31881353,32.75689,-117.09013,92115,2,1.0,1.0,1.0,71.0,142.0,0.0,45.0,1,0.0,2,1125,44129,2.0,37,74,95.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,0,0,0
413705,32.77925,-117.20543,92110,2,1.0,1.0,2.0,47.0,141.0,200.0,25.0,1,25.0,3,60,2058261,2.0,103,206,96.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,0,0,0
244653,32.69743,-117.10602,92113,2,1.0,1.0,1.0,70.0,140.0,1000.0,0.0,1,20.0,2,28,1152915,0.0,35,70,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,1,0
1183581,32.94774,-117.26041,92014,2,1.0,1.0,1.0,70.0,140.0,100.0,40.0,2,10.0,2,29,5549151,2.0,135,270,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
2122584,32.81891,-117.21837,92117,2,1.0,1.0,1.0,70.0,140.0,0.0,7.0,1,10.0,2,90,10824022,5.0,51,102,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
